film_id,actor_id
463,11
488,11
503,11
503,11
503,11
503,11
517,11
519,11
519,11
532,11
532,11
532,11
606,11
606,11
606,11
612,11
612,11
612,11
619,11
619,11
631,11
667,11
667,11
668,11
671,11
691,11
691,11
691,11
729,11
733,11
745,11
764,11
764,11
779,11
779,11
782,11
782,11
836,11
841,11
875,11
890,11
902,11
917,11
10,11
10,11
10,11
27,11
42,11
42,11
135,11
176,11
187,11
197,11
254,11
254,11
256,11
256,11
256,11
260,11
260,11
263,11
263,11
279,11
291,11
293,11
361,11
383,11
389,11
389,11
420,11
420,11
429,11
429,11
453,11
453,11
453,11
453,11
463,11
463,11
463,11
488,11
503,11
503,11
503,11
503,11
517,11
519,11
519,11
532,11
532,11
532,11
606,11
606,11
606,11
612,11
612,11
612,11
619,11
619,11
631,11
667,11
667,11
668,11
671,11
691,11
691,11
691,11
729,11
733,11
745,11
764,11
764,11
779,11
779,11
782,11
782,11
836,11
841,11
875,11
890,11
902,11
917,11
31,11
31,11
43,11
43,11
53,11
53,11
63,11
71,11
80,11
83,11
145,11
147,11
147,11
213,11
213,11
231,11
231,11
262,11
269,11
269,11
273,11
273,11
309,11
345,11
345,11
348,11
348,11
359,11
419,11
428,11
458,11
458,11
458,11
499,11
499,11
499,11
528,11
550,11
603,11
603,11
634,11
679,11
679,11
682,11
682,11
695,11
700,11
700,11
715,11
715,11
795,11
795,11
829,11
832,11
832,11
832,11
832,11
110,11
110,11
124,11
152,11
168,11
191,11
191,11
214,11
280,11
280,11
280,11
280,11
344,11
370,11
370,11
392,11
392,11
450,11
485,11
485,11
485,11
491,11
491,11
509,11
509,11
515,11
515,11
515,11
547,11
547,11
553,11
553,11
573,11
588,11
588,11
626,11
688,11
688,11
688,11
688,11
735,11
755,11
833,11
833,11
853,11
853,11
853,11
853,11
853,11
873,11
873,11
873,11
883,11
889,11
889,11
896,11
928,11
928,11
928,11
959,11
959,11
993,11
110,11
110,11
124,11
152,11
168,11
191,11
191,11
214,11
280,11
280,11
280,11
280,11
344,11
370,11
370,11
392,11
392,11
450,11
485,11
485,11
485,11
491,11
491,11
509,11
509,11
515,11
515,11
515,11
547,11
547,11
553,11
553,11
573,11
588,11
588,11
626,11
688,11
688,11
688,11
688,11
735,11
755,11
833,11
833,11
853,11
853,11
853,11
853,11
853,11
873,11
873,11
873,11
883,11
889,11
889,11
896,11
928,11
928,11
928,11
959,11
959,11
993,11
110,11
110,11
124,11
152,11
168,11
191,11
191,11
214,11
280,11
280,11
280,11
280,11
344,11
370,11
370,11
392,11
392,11
450,11
485,11
485,11
485,11
491,11
491,11
509,11
509,11
515,11
515,11
515,11
547,11
547,11
553,11
553,11
573,11
588,11
588,11
626,11
688,11
688,11
688,11
688,11
735,11
755,11
833,11
833,11
853,11
853,11
853,11
853,11
853,11
873,11
873,11
873,11
883,11
889,11
889,11
896,11
928,11
928,11
928,11
959,11
959,11
993,11
6,11
6,11
15,11
16,11
47,11
47,11
52,11
112,11
112,11
112,11
112,11
148,11
148,11
170,11
185,11
201,11
201,11
201,11
290,11
311,11
311,11
337,11
353,11
380,11
380,11
399,11
414,11
414,11
414,11
416,11
431,11
431,11
435,11
455,11
460,11
467,11
493,11
493,11
500,11
500,11
500,11
531,11
565,11
567,11
567,11
605,11
605,11
669,11
705,11
738,11
769,11
770,11
770,11
821,11
900,11
900,11
908,11
908,11
929,11
929,11
957,11
957,11
971,11
971,11
119,11
119,11
119,11
127,11
159,11
178,11
182,11
182,11
188,11
202,11
242,11
308,11
317,11
335,11
335,11
335,11
385,11
404,11
404,11
410,11
444,11
478,11
478,11
502,11
502,11
502,11
522,11
522,11
524,11
529,11
529,11
555,11
555,11
672,11
680,11
704,11
754,11
754,11
756,11
858,11
871,11
871,11
906,11
938,11
939,11
978,11
12,11
17,11
17,11
17,11
54,11
54,11
74,11
74,11
86,11
133,11
158,11
244,11
255,11
255,11
284,11
378,11
398,11
398,11
398,11
411,11
411,11
426,11
426,11
454,11
462,11
462,11
462,11
477,11
477,11
477,11
516,11
540,11
540,11
540,11
636,11
636,11
673,11
673,11
718,11
721,11
752,11
752,11
752,11
797,11
877,11
879,11
936,11
980,11
980,11
980,11
983,11
983,11
997,11
997,11
19,11
19,11
19,11
21,11
21,11
29,11
29,11
56,11
56,11
56,11
67,11
105,11
105,11
105,11
111,11
111,11
111,11
115,11
126,11
162,11
194,11
205,11
205,11
212,11
212,11
252,11
253,11
253,11
253,11
271,11
287,11
287,11
292,11
292,11
292,11
318,11
327,11
329,11
329,11
375,11
395,11
417,11
501,11
530,11
530,11
549,11
574,11
574,11
586,11
594,11
697,11
697,11
697,11
707,11
717,11
717,11
717,11
732,11
732,11
732,11
732,11
748,11
793,11
793,11
793,11
794,11
794,11
802,11
802,11
838,11
838,11
850,11
915,11
964,11
964,11
964,11
968,11
19,11
19,11
19,11
21,11
21,11
29,11
29,11
56,11
56,11
56,11
67,11
105,11
105,11
105,11
111,11
111,11
111,11
115,11
126,11
162,11
194,11
205,11
205,11
212,11
212,11
252,11
253,11
253,11
253,11
271,11
287,11
287,11
292,11
292,11
292,11
318,11
327,11
329,11
329,11
375,11
395,11
417,11
501,11
530,11
530,11
549,11
574,11
574,11
586,11
594,11
697,11
697,11
697,11
707,11
717,11
717,11
717,11
732,11
732,11
732,11
732,11
748,11
793,11
793,11
793,11
794,11
794,11
802,11
802,11
838,11
838,11
850,11
915,11
964,11
964,11
964,11
968,11
19,11
19,11
19,11
21,11
21,11
29,11
29,11
56,11
56,11
56,11
67,11
105,11
105,11
105,11
111,11
111,11
111,11
115,11
126,11
162,11
194,11
205,11
205,11
212,11
212,11
252,11
253,11
253,11
253,11
271,11
287,11
287,11
292,11
292,11
292,11
318,11
327,11
329,11
329,11
375,11
395,11
417,11
501,11
530,11
530,11
549,11
574,11
574,11
586,11
594,11
697,11
697,11
697,11
707,11
717,11
717,11
717,11
732,11
732,11
732,11
732,11
748,11
793,11
793,11
793,11
794,11
794,11
802,11
802,11
838,11
838,11
850,11
915,11
964,11
964,11
964,11
968,11
84,11
84,11
87,11
87,11
87,11
87,11
87,11
87,11
88,11
88,11
103,11
103,11
125,11
125,11
125,11
286,11
286,11
288,11
294,11
299,11
342,11
342,11
347,11
386,11
405,11
434,11
451,11
472,11
513,11
513,11
513,11
518,11
648,11
783,11
784,11
785,11
785,11
811,11
811,11
811,11
826,11
826,11
878,11
903,11
914,11
914,11
914,11
931,11
977,11
981,11
988,11
989,11
64,11
79,11
79,11
107,11
107,11
146,11
146,11
146,11
146,11
146,11
172,11
172,11
172,11
172,11
172,11
173,11
179,11
179,11
179,11
186,11
204,11
204,11
204,11
218,11
218,11
225,11
225,11
282,11
366,11
366,11
368,11
379,11
396,11
401,11
418,11
418,11
473,11
473,11
514,11
521,11
539,11
585,11
585,11
585,11
618,11
618,11
618,11
618,11
643,11
662,11
709,11
728,11
739,11
758,11
758,11
758,11
766,11
766,11
771,11
771,11
771,11
775,11
775,11
790,11
827,11
827,11
827,11
897,11
910,11
944,11
944,11
958,11
969,11
969,11
64,11
79,11
79,11
107,11
107,11
146,11
146,11
146,11
146,11
146,11
172,11
172,11
172,11
172,11
172,11
173,11
179,11
179,11
179,11
186,11
204,11
204,11
204,11
218,11
218,11
225,11
225,11
282,11
366,11
366,11
368,11
379,11
396,11
401,11
418,11
418,11
473,11
473,11
514,11
521,11
539,11
585,11
585,11
585,11
618,11
618,11
618,11
618,11
643,11
662,11
709,11
728,11
739,11
758,11
758,11
758,11
766,11
766,11
771,11
771,11
771,11
775,11
775,11
790,11
827,11
827,11
827,11
897,11
910,11
944,11
944,11
958,11
969,11
969,11
1,12
1,12
1,12
1,12
3,12
3,12
3,12
40,12
58,12
62,12
85,12
85,12
101,12
142,12
150,12
164,12
164,12
164,12
199,12
199,12
199,12
219,12
221,12
274,12
274,12
336,12
336,12
393,12
393,12
400,12
427,12
427,12
427,12
441,12
457,12
457,12
466,12
497,12
544,12
552,12
571,12
571,12
587,12
587,12
589,12
589,12
616,12
650,12
650,12
670,12
687,12
712,12
712,12
734,12
734,12
757,12
788,12
812,12
812,12
855,12
888,12
925,12
926,12
945,12
945,12
966,12
966,12
966,12
966,12
973,12
996,12
996,12
1,12
1,12
1,12
1,12
3,12
3,12
3,12
40,12
58,12
62,12
85,12
85,12
101,12
142,12
150,12
164,12
164,12
164,12
199,12
199,12
199,12
219,12
221,12
274,12
274,12
336,12
336,12
393,12
393,12
400,12
427,12
427,12
427,12
441,12
457,12
457,12
466,12
497,12
544,12
552,12
571,12
571,12
587,12
587,12
589,12
589,12
616,12
650,12
650,12
670,12
687,12
712,12
712,12
734,12
734,12
757,12
788,12
812,12
812,12
855,12
888,12
925,12
926,12
945,12
945,12
966,12
966,12
966,12
966,12
973,12
996,12
996,12
1,12
1,12
1,12
1,12
3,12
3,12
3,12
40,12
58,12
62,12
85,12
85,12
101,12
142,12
150,12
164,12
164,12
164,12
199,12
199,12
199,12
219,12
221,12
274,12
274,12
336,12
336,12
393,12
393,12
400,12
427,12
427,12
427,12
441,12
457,12
457,12
466,12
497,12
544,12
552,12
571,12
571,12
587,12
587,12
589,12
589,12
616,12
650,12
650,12
670,12
687,12
712,12
712,12
734,12
734,12
757,12
788,12
812,12
812,12
855,12
888,12
925,12
926,12
945,12
945,12
966,12
966,12
966,12
966,12
973,12
996,12
996,12
1,12
1,12
1,12
1,12
3,12
3,12
3,12
40,12
58,12
62,12
85,12
85,12
101,12
142,12
150,12
164,12
164,12
164,12
199,12
199,12
199,12
219,12
221,12
274,12
274,12
336,12
336,12
393,12
393,12
400,12
427,12
427,12
427,12
441,12
457,12
457,12
466,12
497,12
544,12
552,12
571,12
571,12
587,12
587,12
589,12
589,12
616,12
650,12
650,12
670,12
687,12
712,12
712,12
734,12
734,12
757,12
788,12
812,12
812,12
855,12
888,12
925,12
926,12
945,12
945,12
966,12
966,12
966,12
966,12
973,12
996,12
996,12
23,12
23,12
23,12
70,12
78,12
89,12
89,12
118,12
118,12
121,12
154,12
154,12
154,12
154,12
160,12
193,12
208,12
208,12
223,12
241,12
241,12
241,12
243,12
243,12
245,12
245,12
259,12
268,12
314,12
326,12
349,12
355,12
430,12
433,12
456,12
456,12
489,12
510,12
510,12
541,12
564,12
564,12
569,12
582,12
583,12
583,12
583,12
615,12
644,12
644,12
649,12
651,12
692,12
703,12
743,12
805,12
805,12
816,12
816,12
820,12
859,12
865,12
865,12
880,12
880,12
880,12
880,12
886,12
886,12
887,12
892,12
901,12
953,12
963,12
986,12
23,12
23,12
23,12
70,12
78,12
89,12
89,12
118,12
118,12
121,12
154,12
154,12
154,12
154,12
160,12
193,12
208,12
208,12
223,12
241,12
241,12
241,12
243,12
243,12
245,12
245,12
259,12
268,12
314,12
326,12
349,12
355,12
430,12
433,12
456,12
456,12
489,12
510,12
510,12
541,12
564,12
564,12
569,12
582,12
583,12
583,12
583,12
615,12
644,12
644,12
649,12
651,12
692,12
703,12
743,12
805,12
805,12
816,12
816,12
820,12
859,12
865,12
865,12
880,12
880,12
880,12
880,12
886,12
886,12
887,12
892,12
901,12
953,12
963,12
986,12
23,12
23,12
23,12
70,12
78,12
89,12
89,12
118,12
118,12
121,12
154,12
154,12
154,12
154,12
160,12
193,12
208,12
208,12
223,12
241,12
241,12
241,12
243,12
243,12
245,12
245,12
259,12
268,12
314,12
326,12
349,12
355,12
430,12
433,12
456,12
456,12
489,12
510,12
510,12
541,12
564,12
564,12
569,12
582,12
583,12
583,12
583,12
615,12
644,12
644,12
649,12
651,12
692,12
703,12
743,12
805,12
805,12
816,12
816,12
820,12
859,12
865,12
865,12
880,12
880,12
880,12
880,12
886,12
886,12
887,12
892,12
901,12
953,12
963,12
986,12
25,12
25,12
25,12
45,12
77,12
90,12
90,12
93,12
96,12
96,12
96,12
108,12
136,12
144,12
144,12
144,12
155,12
155,12
163,12
216,12
226,12
226,12
226,12
226,12
251,12
267,12
283,12
283,12
289,12
305,12
321,12
321,12
321,12
321,12
321,12
340,12
340,12
364,12
436,12
448,12
481,12
490,12
490,12
492,12
538,12
538,12
551,12
561,12
561,12
590,12
590,12
635,12
635,12
635,12
635,12
635,12
685,12
686,12
720,12
730,12
750,12
759,12
806,12
846,12
846,12
847,12
920,12
935,12
948,12
948,12
974,12
994,12
994,12
25,12
25,12
25,12
45,12
77,12
90,12
90,12
93,12
96,12
96,12
96,12
108,12
136,12
144,12
144,12
144,12
155,12
155,12
163,12
216,12
226,12
226,12
226,12
226,12
251,12
267,12
283,12
283,12
289,12
305,12
321,12
321,12
321,12
321,12
321,12
340,12
340,12
364,12
436,12
448,12
481,12
490,12
490,12
492,12
538,12
538,12
551,12
561,12
561,12
590,12
590,12
635,12
635,12
635,12
635,12
635,12
685,12
686,12
720,12
730,12
750,12
759,12
806,12
846,12
846,12
847,12
920,12
935,12
948,12
948,12
974,12
994,12
994,12
25,12
25,12
25,12
45,12
77,12
90,12
90,12
93,12
96,12
96,12
96,12
108,12
136,12
144,12
144,12
144,12
155,12
155,12
163,12
216,12
226,12
226,12
226,12
226,12
251,12
267,12
283,12
283,12
289,12
305,12
321,12
321,12
321,12
321,12
321,12
340,12
340,12
364,12
436,12
448,12
481,12
490,12
490,12
492,12
538,12
538,12
551,12
561,12
561,12
590,12
590,12
635,12
635,12
635,12
635,12
635,12
685,12
686,12
720,12
730,12
750,12
759,12
806,12
846,12
846,12
847,12
920,12
935,12
948,12
948,12
974,12
994,12
994,12
44,12
69,12
73,12
81,12
132,12
140,12
140,12
153,12
165,12
165,12
177,12
177,12
195,12
203,12
203,12
203,12
235,12
296,12
312,12
338,12
367,12
369,12
369,12
369,12
390,12
390,12
449,12
449,12
572,12
625,12
637,12
637,12
637,12
711,12
714,12
714,12
714,12
723,12
798,12
798,12
817,12
817,12
817,12
817,12
839,12
839,12
863,12
863,12
893,12
912,12
924,12
924,12
930,12
967,12
967,12
967,12
972,12
985,12
14,12
37,12
60,12
91,12
91,12
116,12
131,12
166,12
249,12
266,12
341,12
346,12
357,12
357,12
358,12
445,12
445,12
469,12
480,12
480,12
482,12
484,12
484,12
523,12
523,12
525,12
536,12
536,12
536,12
536,12
537,12
548,12
554,12
554,12
633,12
652,12
652,12
663,12
663,12
694,12
694,12
694,12
731,12
731,12
808,12
815,12
815,12
843,12
862,12
874,12
895,12
950,12
962,12
970,12
970,12
14,12
37,12
60,12
91,12
91,12
116,12
131,12
166,12
249,12
266,12
341,12
346,12
357,12
357,12
358,12
445,12
445,12
469,12
480,12
480,12
482,12
484,12
484,12
523,12
523,12
525,12
536,12
536,12
536,12
536,12
537,12
548,12
554,12
554,12
633,12
652,12
652,12
663,12
663,12
694,12
694,12
694,12
731,12
731,12
808,12
815,12
815,12
843,12
862,12
874,12
895,12
950,12
962,12
970,12
970,12
2,12
9,12
9,12
9,12
24,12
30,12
34,12
34,12
34,12
35,12
35,12
65,12
92,12
122,12
171,12
171,12
222,12
258,12
275,12
277,12
277,12
277,12
301,12
313,12
334,12
351,12
415,12
415,12
475,12
495,12
495,12
506,12
527,12
535,12
593,12
593,12
600,12
600,12
600,12
653,12
665,12
702,12
716,12
716,12
716,12
722,12
737,12
749,12
800,12
804,12
804,12
830,12
854,12
854,12
856,12
856,12
876,12
881,12
885,12
904,12
904,12
909,12
965,12
998,12
2,12
9,12
9,12
9,12
24,12
30,12
34,12
34,12
34,12
35,12
35,12
65,12
92,12
122,12
171,12
171,12
222,12
258,12
275,12
277,12
277,12
277,12
301,12
313,12
334,12
351,12
415,12
415,12
475,12
495,12
495,12
506,12
527,12
535,12
593,12
593,12
600,12
600,12
600,12
653,12
665,12
702,12
716,12
716,12
716,12
722,12
737,12
749,12
800,12
804,12
804,12
830,12
854,12
854,12
856,12
856,12
876,12
881,12
885,12
904,12
904,12
909,12
965,12
998,12
2,12
9,12
9,12
9,12
24,12
30,12
34,12
34,12
34,12
35,12
35,12
65,12
92,12
122,12
171,12
171,12
222,12
258,12
275,12
277,12
277,12
277,12
301,12
313,12
334,12
351,12
415,12
415,12
475,12
495,12
495,12
506,12
527,12
535,12
593,12
593,12
600,12
600,12
600,12
653,12
665,12
702,12
716,12
716,12
716,12
722,12
737,12
749,12
800,12
804,12
804,12
830,12
854,12
854,12
856,12
856,12
876,12
881,12
885,12
904,12
904,12
909,12
965,12
998,12
2,12
9,12
9,12
9,12
24,12
30,12
34,12
34,12
34,12
35,12
35,12
65,12
92,12
122,12
171,12
171,12
222,12
258,12
275,12
277,12
277,12
277,12
301,12
313,12
334,12
351,12
415,12
415,12
475,12
495,12
495,12
506,12
527,12
535,12
593,12
593,12
600,12
600,12
600,12
653,12
665,12
702,12
716,12
716,12
716,12
722,12
737,12
749,12
800,12
804,12
804,12
830,12
854,12
854,12
856,12
856,12
876,12
881,12
885,12
904,12
904,12
909,12
965,12
998,12
10,12
10,12
10,12
27,12
42,12
42,12
135,12
176,12
187,12
197,12
254,12
254,12
256,12
256,12
256,12
260,12
260,12
263,12
263,12
279,12
291,12
293,12
361,12
383,12
389,12
389,12
420,12
420,12
429,12
429,12
453,12
453,12
453,12
453,12
463,12
463,12
463,12
488,12
503,12
503,12
503,12
503,12
517,12
519,12
519,12
532,12
532,12
532,12
606,12
606,12
606,12
612,12
612,12
612,12
619,12
619,12
631,12
667,12
667,12
668,12
671,12
691,12
691,12
691,12
729,12
733,12
745,12
764,12
764,12
779,12
779,12
782,12
782,12
836,12
841,12
875,12
890,12
902,12
917,12
10,12
10,12
10,12
27,12
42,12
42,12
135,12
176,12
187,12
197,12
254,12
254,12
256,12
256,12
256,12
260,12
260,12
263,12
263,12
279,12
291,12
293,12
361,12
383,12
389,12
389,12
420,12
420,12
429,12
429,12
453,12
453,12
453,12
453,12
463,12
463,12
463,12
488,12
503,12
503,12
503,12
503,12
517,12
519,12
519,12
532,12
532,12
532,12
606,12
606,12
606,12
612,12
612,12
612,12
619,12
619,12
631,12
667,12
667,12
668,12
671,12
691,12
691,12
691,12
729,12
733,12
745,12
764,12
764,12
779,12
779,12
782,12
782,12
836,12
841,12
875,12
890,12
902,12
917,12
31,12
31,12
43,12
43,12
53,12
53,12
63,12
71,12
80,12
83,12
145,12
147,12
147,12
213,12
213,12
231,12
231,12
262,12
269,12
269,12
273,12
273,12
309,12
345,12
345,12
348,12
348,12
359,12
419,12
428,12
458,12
458,12
458,12
499,12
499,12
499,12
528,12
550,12
603,12
603,12
634,12
679,12
679,12
682,12
682,12
695,12
700,12
700,12
715,12
715,12
795,12
795,12
829,12
832,12
832,12
832,12
832,12
110,12
110,12
124,12
152,12
168,12
191,12
191,12
214,12
280,12
280,12
280,12
280,12
344,12
370,12
370,12
392,12
392,12
450,12
485,12
485,12
485,12
491,12
491,12
509,12
509,12
515,12
515,12
515,12
547,12
547,12
553,12
553,12
573,12
588,12
588,12
626,12
688,12
688,12
688,12
688,12
735,12
755,12
833,12
833,12
853,12
853,12
853,12
853,12
853,12
873,12
873,12
873,12
883,12
889,12
889,12
896,12
928,12
928,12
928,12
959,12
959,12
993,12
6,12
6,12
15,12
16,12
47,12
47,12
52,12
112,12
112,12
112,12
112,12
148,12
148,12
170,12
185,12
201,12
201,12
201,12
290,12
311,12
311,12
337,12
353,12
380,12
380,12
399,12
414,12
414,12
414,12
416,12
431,12
431,12
435,12
455,12
460,12
467,12
493,12
493,12
500,12
500,12
500,12
531,12
565,12
567,12
567,12
605,12
605,12
669,12
705,12
738,12
769,12
770,12
770,12
821,12
900,12
900,12
908,12
908,12
929,12
929,12
957,12
957,12
971,12
971,12
6,12
6,12
15,12
16,12
47,12
47,12
52,12
112,12
112,12
112,12
112,12
148,12
148,12
170,12
185,12
201,12
201,12
201,12
290,12
311,12
311,12
337,12
353,12
380,12
380,12
399,12
414,12
414,12
414,12
416,12
431,12
431,12
435,12
455,12
460,12
467,12
493,12
493,12
500,12
500,12
500,12
531,12
565,12
567,12
567,12
605,12
605,12
669,12
705,12
738,12
769,12
770,12
770,12
821,12
900,12
900,12
908,12
908,12
929,12
929,12
957,12
957,12
971,12
971,12
119,12
119,12
119,12
127,12
159,12
178,12
182,12
182,12
188,12
202,12
242,12
308,12
317,12
335,12
335,12
335,12
385,12
404,12
404,12
410,12
444,12
478,12
478,12
502,12
502,12
502,12
522,12
522,12
524,12
529,12
529,12
555,12
555,12
672,12
680,12
704,12
754,12
754,12
756,12
858,12
871,12
871,12
906,12
938,12
939,12
978,12
119,12
119,12
119,12
127,12
159,12
178,12
182,12
182,12
188,12
202,12
242,12
308,12
317,12
335,12
335,12
335,12
385,12
404,12
404,12
410,12
444,12
478,12
478,12
502,12
502,12
502,12
522,12
522,12
524,12
529,12
529,12
555,12
555,12
672,12
680,12
704,12
754,12
754,12
756,12
858,12
871,12
871,12
906,12
938,12
939,12
978,12
12,12
17,12
17,12
17,12
54,12
54,12
74,12
74,12
86,12
133,12
158,12
244,12
255,12
255,12
284,12
378,12
398,12
398,12
398,12
411,12
411,12
426,12
426,12
454,12
462,12
462,12
462,12
477,12
477,12
477,12
516,12
540,12
540,12
540,12
636,12
636,12
673,12
673,12
718,12
721,12
752,12
752,12
752,12
797,12
877,12
879,12
936,12
980,12
980,12
980,12
983,12
983,12
997,12
997,12
12,12
17,12
17,12
17,12
54,12
54,12
74,12
74,12
86,12
133,12
158,12
244,12
255,12
255,12
284,12
378,12
398,12
398,12
398,12
411,12
411,12
426,12
426,12
454,12
462,12
462,12
462,12
477,12
477,12
477,12
516,12
540,12
540,12
540,12
636,12
636,12
673,12
673,12
718,12
721,12
752,12
752,12
752,12
797,12
877,12
879,12
936,12
980,12
980,12
980,12
983,12
983,12
997,12
997,12
19,12
19,12
19,12
21,12
21,12
29,12
29,12
56,12
56,12
56,12
67,12
105,12
105,12
105,12
111,12
111,12
111,12
115,12
126,12
162,12
194,12
205,12
205,12
212,12
212,12
252,12
253,12
253,12
253,12
271,12
287,12
287,12
292,12
292,12
292,12
318,12
327,12
329,12
329,12
375,12
395,12
417,12
501,12
530,12
530,12
549,12
574,12
574,12
586,12
594,12
697,12
697,12
697,12
707,12
717,12
717,12
717,12
732,12
732,12
732,12
732,12
748,12
793,12
793,12
793,12
794,12
794,12
802,12
802,12
838,12
838,12
850,12
915,12
964,12
964,12
964,12
968,12
84,12
84,12
87,12
87,12
87,12
87,12
87,12
87,12
88,12
88,12
103,12
103,12
125,12
125,12
125,12
286,12
286,12
288,12
294,12
299,12
342,12
342,12
347,12
386,12
405,12
434,12
451,12
472,12
513,12
513,12
513,12
518,12
648,12
783,12
784,12
785,12
785,12
811,12
811,12
811,12
826,12
826,12
878,12
903,12
914,12
914,12
914,12
931,12
977,12
981,12
988,12
989,12
64,12
79,12
79,12
107,12
107,12
146,12
146,12
146,12
146,12
146,12
172,12
172,12
172,12
172,12
172,12
173,12
179,12
179,12
179,12
186,12
204,12
204,12
204,12
218,12
218,12
225,12
225,12
282,12
366,12
366,12
368,12
379,12
396,12
401,12
418,12
418,12
473,12
473,12
514,12
521,12
539,12
585,12
585,12
585,12
618,12
618,12
618,12
618,12
643,12
662,12
709,12
728,12
739,12
758,12
758,12
758,12
766,12
766,12
771,12
771,12
771,12
775,12
775,12
790,12
827,12
827,12
827,12
897,12
910,12
944,12
944,12
958,12
969,12
969,12
64,12
79,12
79,12
107,12
107,12
146,12
146,12
146,12
146,12
146,12
172,12
172,12
172,12
172,12
172,12
173,12
179,12
179,12
179,12
186,12
204,12
204,12
204,12
218,12
218,12
225,12
225,12
282,12
366,12
366,12
368,12
379,12
396,12
401,12
418,12
418,12
473,12
473,12
514,12
521,12
539,12
585,12
585,12
585,12
618,12
618,12
618,12
618,12
643,12
662,12
709,12
728,12
739,12
758,12
758,12
758,12
766,12
766,12
771,12
771,12
771,12
775,12
775,12
790,12
827,12
827,12
827,12
897,12
910,12
944,12
944,12
958,12
969,12
969,12
1,13
1,13
1,13
1,13
3,13
3,13
3,13
40,13
58,13
62,13
85,13
85,13
101,13
142,13
150,13
164,13
164,13
164,13
199,13
199,13
199,13
219,13
221,13
274,13
274,13
336,13
336,13
393,13
393,13
400,13
427,13
427,13
427,13
441,13
457,13
457,13
466,13
497,13
544,13
552,13
571,13
571,13
587,13
587,13
589,13
589,13
616,13
650,13
650,13
670,13
687,13
712,13
712,13
734,13
734,13
757,13
788,13
812,13
812,13
855,13
888,13
925,13
926,13
945,13
945,13
966,13
966,13
966,13
966,13
973,13
996,13
996,13
1,13
1,13
1,13
1,13
3,13
3,13
3,13
40,13
58,13
62,13
85,13
85,13
101,13
142,13
150,13
164,13
164,13
164,13
199,13
199,13
199,13
219,13
221,13
274,13
274,13
336,13
336,13
393,13
393,13
400,13
427,13
427,13
427,13
441,13
457,13
457,13
466,13
497,13
544,13
552,13
571,13
571,13
587,13
587,13
589,13
589,13
616,13
650,13
650,13
670,13
687,13
712,13
712,13
734,13
734,13
757,13
788,13
812,13
812,13
855,13
888,13
925,13
926,13
945,13
945,13
966,13
966,13
966,13
966,13
973,13
996,13
996,13
1,13
1,13
1,13
1,13
3,13
3,13
3,13
40,13
58,13
62,13
85,13
85,13
101,13
142,13
150,13
164,13
164,13
164,13
199,13
199,13
199,13
219,13
221,13
274,13
274,13
336,13
336,13
393,13
393,13
400,13
427,13
427,13
427,13
441,13
457,13
457,13
466,13
497,13
544,13
552,13
571,13
571,13
587,13
587,13
589,13
589,13
616,13
650,13
650,13
670,13
687,13
712,13
712,13
734,13
734,13
757,13
788,13
812,13
812,13
855,13
888,13
925,13
926,13
945,13
945,13
966,13
966,13
966,13
966,13
973,13
996,13
996,13
23,13
23,13
23,13
70,13
78,13
89,13
89,13
118,13
118,13
121,13
154,13
154,13
154,13
154,13
160,13
193,13
208,13
208,13
223,13
241,13
241,13
241,13
243,13
243,13
245,13
245,13
259,13
268,13
314,13
326,13
349,13
355,13
430,13
433,13
456,13
456,13
489,13
510,13
510,13
541,13
564,13
564,13
569,13
582,13
583,13
583,13
583,13
615,13
644,13
644,13
649,13
651,13
692,13
703,13
743,13
805,13
805,13
816,13
816,13
820,13
859,13
865,13
865,13
880,13
880,13
880,13
880,13
886,13
886,13
887,13
892,13
901,13
953,13
963,13
986,13
23,13
23,13
23,13
70,13
78,13
89,13
89,13
118,13
118,13
121,13
154,13
154,13
154,13
154,13
160,13
193,13
208,13
208,13
223,13
241,13
241,13
241,13
243,13
243,13
245,13
245,13
259,13
268,13
314,13
326,13
349,13
355,13
430,13
433,13
456,13
456,13
489,13
510,13
510,13
541,13
564,13
564,13
569,13
582,13
583,13
583,13
583,13
615,13
644,13
644,13
649,13
651,13
692,13
703,13
743,13
805,13
805,13
816,13
816,13
820,13
859,13
865,13
865,13
880,13
880,13
880,13
880,13
886,13
886,13
887,13
892,13
901,13
953,13
963,13
986,13
23,13
23,13
23,13
70,13
78,13
89,13
89,13
118,13
118,13
121,13
154,13
154,13
154,13
154,13
160,13
193,13
208,13
208,13
223,13
241,13
241,13
241,13
243,13
243,13
245,13
245,13
259,13
268,13
314,13
326,13
349,13
355,13
430,13
433,13
456,13
456,13
489,13
510,13
510,13
541,13
564,13
564,13
569,13
582,13
583,13
583,13
583,13
615,13
644,13
644,13
649,13
651,13
692,13
703,13
743,13
805,13
805,13
816,13
816,13
820,13
859,13
865,13
865,13
880,13
880,13
880,13
880,13
886,13
886,13
887,13
892,13
901,13
953,13
963,13
986,13
25,13
25,13
25,13
45,13
77,13
90,13
90,13
93,13
96,13
96,13
96,13
108,13
136,13
144,13
144,13
144,13
155,13
155,13
163,13
216,13
226,13
226,13
226,13
226,13
251,13
267,13
283,13
283,13
289,13
305,13
321,13
321,13
321,13
321,13
321,13
340,13
340,13
364,13
436,13
448,13
481,13
490,13
490,13
492,13
538,13
538,13
551,13
561,13
561,13
590,13
590,13
635,13
635,13
635,13
635,13
635,13
685,13
686,13
